"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS",
12024,"GUY","Guymon Municipal","Guymon, OK","OK","40",
12024,"GUY","Guymon Municipal","Guymon, OK","OK","40",
12025,"GUZ","Guiratinga Airport","Guiratinga, Brazil","","",
12025,"GUZ","Guiratinga Airport","Guiratinga, Brazil","","",
12026,"GVA","Geneva Cointrin","Geneva, Switzerland","","",
12027,"GVE","Gordonsville Municipal","Gordonville, VA","VA","51",
12027,"GVE","Gordonsville Municipal","Gordonville, VA","VA","51",
12028,"GVL","Gainesville Municipal","Gainesville, GA","GA","13",
12028,"GVL","Lee Gilmer Memorial","Gainesville, GA","GA","13",
12029,"GVQ","Genesee County","Batavia, NY","NY","36",
12030,"GVR","Governador Valadares Airport","Governador Valadares, Brazil","","",
12030,"GVR","Governador Valadares Airport","Governador Valadares, Brazil","","",
12031,"GVT","Majors","Greenville, TX","TX","48",
12032,"GVW","Richards/Gebaur AFB","Grandview, MO","MO","29",
12033,"GVX","Sandviken","Gavle, Sweden","","",
12033,"GVX","Gavle Airport","Gavle, Sweden","","",
12034,"GWD","Gwadar International","Gwadar, Pakistan","","",
12034,"GWD","Gwadar International","Gwadar, Pakistan","","",
12035,"GWE","Thornhill","Gweru, Rhodesia","","",
12035,"GWE","Thornhill AB","Gweru, Zimbabwe","","",
12035,"GWE","Gweru Thornhill","Gweru, Zimbabwe","","",
12038,"GWL","Gwalior Airport","Gwalior, India","","",
12038,"GWL","Gwalior Airport","Gwalior, India","","",
12039,"GWO","Greenwood/Leflore","Greenwood, MS","MS","28",
12039,"GWO","Greenwood/Leflore","Greenwood, MS","MS","28",
12039,"GWO","Greenwood/Leflore","Greenwood, MS","MS","28",
12039,"GWO","Greenwood/Leflore","Greenwood, MS","MS","28",
12040,"GWI","Gwinner Municipal","Gwinner, ND","ND","38",
12040,"GWR","Gwinner-Roger Melroe Field","Gwinner, ND","ND","38",
12040,"GWR","Gwinner-Roger Melroe Field","Gwinner, ND","ND","38",
12041,"GWS","Glenwood Springs Municipal","Glenwood Springs, CO","CO","08",
12041,"GWS","Glenwood Springs Municipal","Glenwood Springs, CO","CO","08",
12042,"GWT","Westerland/Sylt","Westerland, West Germany","","",
12042,"GWT","Sylt","Westerland-Sylt, Germany","","",
12042,"GWT","Sylt","Westerland-Sylt, Germany","","",
12044,"GWY","Carnmore","Galway, Ireland","","",
12045,"GXF","Sayun International","Sayun, Yemen","","",
12046,"GXH","Mildenhall NAF","Mildenhall, United Kingdom","","",
12047,"GXQ","Teniente Vidal","Coyhaique, Chile","","",
12047,"GXQ","Teniente Vidal","Coyhaique, Chile","","",
12048,"GXX","Yagoua Airport","Yagoua, Cameroon","","",
12048,"GXX","Yagoua Ville","Yagoua, Cameroon","","",
12049,"GYA","Guayaramerin Airport","Guayaramerin, Bolivia","","",
12049,"GYA","Guayaramerin Airport","Guayaramerin, Bolivia","","",
12050,"BAK","Baku Metropolitan Area","Baku, Azerbaijan","","",
12051,"GYE","Simon Bolivar International","Guayaquil, Ecuador","","",
12051,"GYE","Jose Joaquin de Olmedo International","Guayaquil, Ecuador","","",
12051,"GYE","Jose Joaquin de Olmedo International","Guayaquil, Ecuador","","",
12052,"GYM","Guaymas International","Guaymas, Mexico","","",
12052,"GYM","General Jose Maria Yanez International","Guaymas, Mexico","","",
12052,"GYM","General Jose Maria Yanez International","Guaymas, Mexico","","",
12053,"GYN","Santa Genoveva","Goiania, Brazil","","",
12053,"GYN","Santa Genoveva","Goiania, Brazil","","",
12054,"GYR","Phoenix Goodyear","Goodyear, AZ","AZ","04",
12054,"GYR","Phoenix Goodyear","Goodyear, AZ","AZ","04",
12054,"GYR","Phoenix Goodyear","Goodyear, AZ","AZ","04",
12054,"GYR","Phoenix Goodyear","Goodyear, AZ","AZ","04",
12054,"GYR","Phoenix Goodyear","Goodyear, AZ","AZ","04",
12054,"GYR","Phoenix Goodyear","Goodyear, AZ","AZ","04",
12055,"GYY","Gary/Chicago International","Gary, IN","IN","18",
12055,"GYY","Gary/Chicago International","Gary, IN","IN","18",
12055,"GYY","Gary/Chicago International","Gary, IN","IN","18",
12056,"GZO","Gizo Airport","Gizo, Solomon Islands","","",
12056,"GZO","Gizo Airport","Gizo, Solomon Islands","","",
12056,"GZO","Gizo Nusatupe","Gizo, Solomon Islands","","",
12056,"GZO","Gizo Nusatupe","Gizo, Solomon Islands","","",
12056,"GZO","Gizo Airport","Gizo, Solomon Islands","","",
12057,"GZT","Gaziantep Airport","Gaziantep, Turkey","","",
12057,"GZT","Oguzeli","Gaziantep, Turkey","","",
12057,"GZT","Gaziantep Airport","Gaziantep, Turkey","","",
12057,"GZT","Gaziantep Airport","Gaziantep, Turkey","","",
12058,"HAB","Marion County","Hamilton, AL","AL","01",
12059,"HAC","Hachijo Jima Island Airport","Hachijo Jima Island, Japan","","",
12059,"HAC","Hachijo Jima Island Airport","Hachijo Jima Island, Japan","","",
12060,"HAD","Halmstad Airport","Halmstad, Sweden","","",
12060,"HAD","Halmstad Airport","Halmstad, Sweden","","",
12061,"HAE","Havasupai Airport","Havasupai, AZ","AZ","04",
12062,"HAF","Half Moon Bay Airport","Half Moon Bay, CA","CA","06",
12062,"HAF","Half Moon Bay Airport","Half Moon Bay, CA","CA","06",
12063,"HAH","Prince Said Ibrahim International","Moroni, Comoros","","",
12063,"HAH","Prince Said Ibrahim","Moroni, Comoros","","",
12064,"HAJ","Hannover Airport","Hannover, West Germany","","",
12064,"HAJ","Hannover Airport","Hannover, Germany","","",
12064,"HAJ","Hannover Airport","Hannover, Germany","","",
12065,"HAK","Meilan","Haikou, China","","",
12066,"HAM","Hamburg Airport","Hamburg, West Germany","","",
12066,"HAM","Hamburg Airport","Hamburg, Germany","","",
12066,"HAM","Hamburg Airport","Hamburg, Germany","","",
12067,"HAN","Noibai","Hanoi, Vietnam","","",
12067,"HAN","Noibai International","Hanoi, Vietnam","","",
12068,"HAO","Hamilton/Fairfield","Hamilton, OH","OH","39",
12068,"HAO","Butler County Regional","Hamilton, OH","OH","39",
12068,"HAO","Butler County Regional Hogan Field","Hamilton, OH","OH","39",
12069,"HAP","Long Island Airport","Long Island, Australia","","",
12070,"HAR","Capital City","Harrisburg, PA","PA","42",
12070,"HAR","Capital City","Harrisburg, PA","PA","42",
12070,"HAR","Capital City","Harrisburg, PA","PA","42",
12071,"HAS","Hail Airport","Hail, Saudi Arabia","","",
12072,"HAU","Haugesund/Karmoy","Haugesund, Norway","","",
12072,"HAU","Karmoy","Haugesund, Norway","","",
12073,"HAV","Jose Marti International","Havana, Cuba","","",
12073,"HAV","Jose Marti International","Havana, Cuba","","",
12074,"HAY","Haycock Airport","Haycock, AK","AK","02",
12075,"HBA","Hobart Airport","Hobart, Australia","","",
12075,"HBA","Hobart Airport","Hobart, Australia","","",
12076,"HBC","Hanus Bay Airport","Hanus Bay, AK","AK","02",
12077,"HBE","Borg El Arab International","Alexandria, Egypt","","",
12077,"HBE","Borg El Arab International","Alexandria, Egypt","","",
12077,"HBE","Borg El Arab","Alexandria, Egypt","","",
12078,"HBG","Hattiesburg Municipal","Hattiesburg, MS","MS","28",
12078,"HBG","Hattiesburg Bobby L. Chain Municipal","Hattiesburg, MS","MS","28",
12079,"HBH","Hobart Bay Airport","Hobart Bay, AK","AK","02",
12080,"HBI","Harbour Island Airport","Harbour Island, The Bahamas","","",
12081,"HBL","Babelegi Heliport","Babelegi, South Africa","","",
12082,"HBT","Al Batin","Hafr Al Batin, Saudi Arabia","","",
12082,"HBT","Al Batin","Hafr Al Batin, Saudi Arabia","","",
12083,"HBV","Jim Hogg County","Hebbronville, TX","TX","48",
12084,"HBY","Hood Bay Airport","Hood Bay, AK","AK","02",
12085,"HCA","Howard County","Big Spring, TX","TX","48",
12086,"HCB","Shoal Cove Airport","Shoal Cove, AK","AK","02",
12087,"HCR","Holy Cross Airport","Holy Cross, AK","AK","02",
12087,"HCR","Holy Cross Airport","Holy Cross, AK","AK","02",
12088,"HDA","Hidden Falls Airport","Hidden Falls, AK","AK","02",
12089,"HDB","Heidelberg Airport","Heidelberg, Germany","","",
12089,"HDB","Heidelberg AHP","Heidelberg, Germany","","",
12089,"HDB","Heidelberg AHP","Heidelberg, Germany","","",
12090,"HDD","Hyderabad Airport","Hyderabad, Pakistan","","",
12090,"HDD","Hyderabad Airport","Hyderabad, Pakistan","","",
12091,"HDF","Heringsdorf Airport","Heringsdorf, Germany","","",
12091,"HDF","Heringsdorf Airport","Heringsdorf, Germany","","",
12092,"HDH","Dillingham AFB","Mokuleia, HI","HI","15",
12092,"HDH","Dillingham","Mokuleia, HI","HI","15",
12093,"HDM","Hamadan Airport","Hamadan, Iran","","",
12093,"HDM","Hamadan Airport","Hamadan, Iran","","",
12093,"HDM","Hamadan Airport","Hamadan, Iran","","",
12093,"HDM","Hamadan Airport","Hamadan, Iran","","",
12094,"HDN","Yampa Valley","Hayden, CO","CO","08",
12094,"HDN","Yampa Valley","Hayden, CO","CO","08",
12095,"HDS","Hoedspruit Airport","Hoedspruit, South Africa","","",
12095,"HDS","Hoedspruit Airport","Hoedspruit, South Africa","","",
12096,"HDY","Hat Yai International","Hat Yai, Thailand","","",
12096,"HDY","Hat Yai International","Hat Yai, Thailand","","",
12097,"HEA","Herat Airport","Herat, Afghanistan","","",
12097,"HEA","Herat Airport","Herat, Afghanistan","","",
12098,"HED","Herendeen Bay","Herendeen, AK","AK","02",
12098,"HED","Herendeen Bay","Herendeen, AK","AK","02",
12099,"HEH","Heho Airport","Heho, Burma","","",
12099,"HEH","Heho Airport","Heho, Burma","","",
12099,"HEH","Heho Airport","Heho, Burma","","",
12100,"HEI","Heide-Busum","Heide/Busum, Germany","","",
12101,"HEL","Helsinki Vantaa","Helsinki, Finland","","",
12101,"HEL","Helsinki Vantaa","Helsinki, Finland","","",
12102,"HER","Nikos Kazantzakis","Heraklion, Greece","","",
12102,"HER","Nikos Kazantzakis","Heraklion, Greece","","",
12103,"HES","Hermiston Municipal","Hermiston, OR","OR","41",
12103,"HES","Hermiston Municipal","Hermiston, OR","OR","41",
12104,"HET","Baita International","Hohhot, China","","",
12104,"HET","Baita","Hohhot, China","","",
12105,"HEX","Herrera International","Santo Domingo, Dominican Republic","","",
12106,"HEZ","Hardy-Anders Field Natchez-Adams County","Natchez, MS","MS","28",
12106,"HEZ","Hardy-Anders Field Natchez-Adams County","Natchez, MS","MS","28",
12107,"HFA","Haifa Airport","Haifa, Israel","","",
12107,"HFA","Haifa Airport","Haifa, Israel","","",
12108,"HFD","Hartford Brainard","Hartford, CT","CT","09",
12108,"HFD","Hartford Brainard","Hartford, CT","CT","09",
12109,"HFE","Luogang","Hefei, China","","",
12110,"HFF","Mackall AAF","Hoffman, NC","NC","37",
12110,"HFF","Mackall AAF","Hoffman, NC","NC","37",
12111,"HFN","Hornafjordur","Hofn, Iceland","","",
12112,"HFT","Hammerfest Airport","Hammerfest, Norway","","",
12112,"HFT","Hammerfest Airport","Hammerfest, Norway","","",
12113,"HGA","Hargeisa International","Hargeisa, Somalia","","",
12113,"HGA","Egal International","Hargeisa, Somalia","","",
12113,"HGA","Egal International","Hargeisa, Somalia","","",
12114,"HGD","Hughenden Airport","Hughenden, Australia","","",
12114,"HGD","Hughenden Airport","Hughenden, Australia","","",
12115,"HGH","Xiaoshan","Hangzhou, China","","",
12115,"HGH","Xiaoshan","Hangzhou, China","","",
12116,"HGL","Helgoland Dune","Dune, West Germany","","",
12116,"HGL","Helgoland Dune","Dune, Germany","","",
12116,"HGL","Helgoland Dune","Dune, Germany","","",
12117,"HGN","Mae Hong Son Airport","Mae Hong Son, Thailand","","",
12117,"HGN","Mae Hong Son Airport","Mae Hong Son, Thailand","","",
12118,"HGO","Korhogo Airport","Korhogo, Cote d'Ivoire","","",
12118,"HGO","Korhogo Airport","Korhogo, Cote d'Ivoire","","",
12119,"HGR","Hagerstown Regional-Richard A. Henson Field","Hagerstown, MD","MD","24",
12119,"HGR","Hagerstown Regional-Richard A. Henson Field","Hagerstown, MD","MD","24",
12120,"HGS","Hastings","Freetown, Sierra Leone","","",
12120,"HGS","Hastings","Freetown, Sierra Leone","","",
12121,"HGU","Mount Hagen Airport","Mount Hagen, Papua New Guinea","","",
12121,"HGU","Mount Hagen Airport","Mount Hagen, Papua New Guinea","","",
12122,"HGZ","Hogatza Airport","Hogatza, AK","AK","02",
12123,"HHE","Hachinohe AB","Hachinohe, Japan","","",
12123,"HHE","Hachinohe Airport","Hachinohe, Japan","","",
12124,"HHH","Hilton Head Airport","Hilton Head, SC","SC","45",
12124,"HHH","Hilton Head Airport","Hilton Head, SC","SC","45",
12125,"HHN","Frankfurt Hahn","Hahn, Germany","","",
12125,"HHN","Frankfurt Hahn","Hahn, Germany","","",
12126,"HHP","Kai Tak Heliport","Hong Kong, Hong Kong","","",
12126,"HHP","Kai Tak Heliport","Hong Kong, Hong Kong","","",
12127,"HHR","Jack Northrop Field/Hawthorne Municipal","Hawthorne, CA","CA","06",
12128,"HIA","Hiawatha Municipal","Hiawatha, KS","KS","20",
12128,"KS3","Hiawatha Municipal","Hiawatha, KS","KS","20",
12128,"KS3","Hiawatha Municipal","Hiawatha, KS","KS","20",
12129,"HIB","Chisholm/Hibbing","Hibbing, MN","MN","27",
12129,"HIB","Range Regional","Hibbing, MN","MN","27",
12129,"HIB","Range Regional","Hibbing, MN","MN","27",
12130,"HIE","Whitefield Regional","Whitefield, NH","NH","33",
12130,"HIE","Mount Washington Regional","Whitefield, NH","NH","33",
12131,"HIF","Hill AFB","Ogden, UT","UT","49",
12131,"HIF","Hill AFB","Ogden, UT","UT","49",
12132,"HII","Lake Havasu City Municipal","Lake Havasu City, AZ","AZ","04",
12132,"HII","Lake Havasu City Airport","Lake Havasu City, AZ","AZ","04",
12133,"HIJ","Hiroshima Airport","Hiroshima, Japan","","",
12134,"HIK","Hickam AFB","Honolulu, HI","HI","15",
12134,"HIK","Joint Base Pearl Harbor-Hickam","Honolulu, HI","HI","15",
12134,"HIK","Joint Base Pearl Harbor-Hickam","Honolulu, HI","HI","15",
12135,"HIN","Sacheon","Jinju, South Korea","","",
12135,"HIN","Sacheon AB","Jinju, South Korea","","",
12135,"HIN","Sacheon AB","Jinju, South Korea","","",
12136,"HIO","Portland Hillsboro","Hillsboro, OR","OR","41",
12136,"HIO","Portland Hillsboro","Hillsboro, OR","OR","41",
12136,"HIO","Portland Hillsboro","Hillsboro, OR","OR","41",
12136,"HIO","Portland Hillsboro","Hillsboro, OR","OR","41",
12137,"HIR","Henderson International","Honiara, Solomon Islands","","",
12137,"HIR","Honiara International","Honiara, Solomon Islands","","",
12138,"HIS","Hayman Island Airport","Hayman Island, Australia","","",
12139,"HJR","Khajuraho Airport","Khajuraho, India","","",
12139,"HJR","Khajuraho Airport","Khajuraho, India","","",
12140,"HKA","Blytheville Municipal","Blytheville, AR","AR","05",
12141,"HKB","Healy River","Healy, AK","AK","02",
12142,"HKD","Hakodate Airport","Hakodate, Japan","","",
12142,"HKD","Hakodate Airport","Hakodate, Japan","","",
12143,"HKG","Kai Tak","Hong Kong, Hong Kong","","",
12143,"HKG","Hong Kong International","Hong Kong, Hong Kong","","",
12144,"HKK","Hokitika Airport","Hokitika, New Zealand","","",
12144,"HKK","Hokitika Airport","Hokitika, New Zealand","","",
12145,"HKN","Hoskins Airport","Hoskins, Papua New Guinea","","",
12145,"HKN","Hoskins Airport","Hoskins, Papua New Guinea","","",
12146,"HKP","Kaanapali Airport","Kaanapali, HI","HI","15",
12147,"HKS","Hawkins Field","Jackson, MS","MS","28",
12147,"HKS","Hawkins Field","Jackson, MS","MS","28",
12148,"HKT","Phuket International","Phuket, Thailand","","",
12148,"HKT","Phuket International","Phuket, Thailand","","",
12149,"HKY","Hickory Regional","Hickory, NC","NC","37",
12149,"HKY","Hickory Regional","Hickory, NC","NC","37",
12150,"HLA","Lanseria International","Lanseria, South Africa","","",
12150,"HLA","Lanseria Airport","Lanseria, South Africa","","",
12150,"HLA","Lanseria Airport","Lanseria, South Africa","","",
12150,"HLA","Lanseria International","Lanseria, South Africa","","",
12151,"HLD","Hailar Airport","Hailar, China","","",
12152,"HLF","Hultsfred Airport","Hultsfred, Sweden","","",
12152,"HLF","Hultsfred Airport","Hultsfred, Sweden","","",
12153,"HLG","Wheeling Ohio County","Wheeling, WV","WV","54",
12153,"HLG","Wheeling Ohio County","Wheeling, WV","WV","54",
12154,"HLI","Hollister Municipal","Hollister, CA","CA","06",
12154,"HLI","Hollister Municipal","Hollister, CA","CA","06",
12155,"HLM","Park Township","Holland, MI","MI","26",
12156,"HLN","Helena Regional","Helena, MT","MT","30",
12156,"HLN","Helena Regional","Helena, MT","MT","30",
12156,"HLN","Helena Regional","Helena, MT","MT","30",
12157,"HLO","Holbrook Municipal","Holbrook, AZ","AZ","04",
12158,"HLP","Halim Perdanakusuma International","Jakarta, Indonesia","","",
12158,"HLP","Halim Perdanakusuma International","Jakarta, Indonesia","","",
12158,"HLP","Halim Perdanakusuma International","Jakarta, Indonesia","","",
12158,"HLP","Halim Perdanakusuma International","Jakarta, Indonesia","","",
12159,"HLT","Hamilton Airport","Hamilton, Australia","","",
12159,"HLT","Hamilton Airport","Hamilton, Australia","","",
12160,"HLZ","Hamilton Airport","Hamilton, New Zealand","","",
12160,"HLZ","Hamilton Airport","Hamilton, New Zealand","","",
12162,"HME","Hassi Messaoud/Oued Irara","Hassi Messaoud, Algeria","","",
12162,"HME","Oued Irara Krim Belkacem","Hassi Messaoud, Algeria","","",
12163,"HMN","Holloman AFB","Alamogordo, NM","NM","35",
12163,"HMN","Holloman AFB","Alamogordo, NM","NM","35",
12163,"HMN","Holloman AFB","Alamogordo, NM","NM","35",
12164,"HMO","General Ignacio P. Garcia International","Hermosillo, Mexico","","",
12164,"HMO","General Ignacio P. Garcia International","Hermosillo, Mexico","","",
12165,"HMS","Homeshore Airport","Homeshore, AK","AK","02",
12166,"HMT","Hemet-Ryan","Hemet, CA","CA","06",
12166,"HMT","Hemet-Ryan","Hemet, CA","CA","06",
12167,"HNA","Hanamaki Airport","Hanamaki, Japan","","",
12167,"HNA","Hanamaki Airport","Hanamaki, Japan","","",
12167,"HNA","Hanamaki Airport","Hanamaki, Japan","","",
12168,"HNC","Billy Mitchell","Hatteras, NC","NC","37",
12168,"HNC","Billy Mitchell","Hatteras, NC","NC","37",
12169,"HND","Haneda","Tokyo, Japan","","",
12169,"HND","Tokyo International","Tokyo, Japan","","",
12169,"HND","Tokyo International","Tokyo, Japan","","",
